-7,-17,-9,-28,-8,-8,-1,34,,
6,7,5,-14,29,11,23,36,,
-10,-7,-32,-63,-7,-8,-33,-47,,
7,7,-5,-32,-17,2,76,36,,
-14,7,62,90,16,1,-54,-59,,
18,0,-46,3,-9,-2,8,15,,
-9,-13,-1,52,3,0,2,-25,,
7,7,-9,-39,-18,-3,31,93,,
23,9,5,33,17,4,-12,-38,,
-44,-6,37,37,-6,-2,-5,-42,,
10,-2,-42,-72,-18,-2,28,26,,
-1,5,9,25,27,5,-27,-21,,
10,13,0,6,-7,-4,-19,-32,,
2,-5,12,11,-8,-5,11,2,,
-11,-9,9,13,17,13,34,67,,
1,-4,-10,35,-11,-9,-34,4,,
-5,-3,-31,-71,-6,3,5,-6,,
7,11,-8,-51,-5,-4,-33,-31,,
0,-1,22,77,5,1,32,66,,
5,6,9,-6,-8,-2,2,-83,,
5,-15,-34,-51,-2,2,-16,34,,
-17,-4,-19,3,-12,0,35,6,,
19,12,27,-8,6,9,5,-17,,
35,1,-3,4,-1,-8,-47,-23,,
-4,-16,-35,1,-17,-6,18,-88,,
13,7,16,14,29,11,18,97,,
-18,-6,14,5,-2,-5,-25,-37,,
-22,-4,-3,-2,-5,-1,7,-8,,
8,2,-4,-21,-10,-6,-14,-28,,
0,-6,-5,8,-8,-5,-9,2,,
-3,7,4,60,12,-3,1,28,,
-1,1,27,-60,-12,4,14,27,,
-30,-11,-22,15,2,-2,-5,-37,,
6,4,-14,-20,-4,-2,-2,-22,,
16,-4,19,2,-5,1,12,42,,
-2,-2,-29,-7,-3,-7,-5,-19,,
-18,5,38,49,8,-3,-26,7,,
25,2,-5,-52,-1,2,-14,-34,,
-32,4,24,53,-7,1,3,55,,
13,3,-17,-83,6,1,25,-11,,
-9,-6,10,46,14,4,-2,-50,,
-6,-6,8,21,-8,0,-25,58,,
19,-2,-23,-34,-8,-8,-19,-38,,
-7,2,7,41,11,4,14,46,,
-36,4,17,-23,0,0,19,48,,
4,-1,16,15,2,-6,1,-47,,
0,-1,-35,-17,-14,5,-9,-43,,
1,2,19,-14,0,-1,-16,19,,
11,-5,0,23,-7,-5,8,22,,
-5,-3,-37,-19,9,5,20,-10,,
-6,-5,1,-18,-6,-2,-25,7,,
-3,11,5,41,16,-5,-9,-8,,
-3,-14,0,-23,-19,-6,14,5,,
-12,-2,35,54,20,3,-15,-99,,
31,-2,-29,-31,0,9,51,79,,
-18,-3,2,25,-9,3,14,-62,,
-11,0,-9,13,7,-2,-26,2,,
0,2,9,-59,-26,-11,-3,23,,
2,-3,-6,11,4,-2,-3,-43,,
-8,-7,-6,27,10,-1,3,26,,
20,9,14,-37,-17,2,-7,-12,,
9,5,-6,14,22,0,-10,-3,,
-14,1,-2,-11,12,0,17,-27,,
7,-14,-22,-9,-19,-2,11,67,,
-1,11,12,44,15,3,-30,-30,,
3,-14,-35,-92,-15,-3,-12,1,,
-2,-5,40,34,1,-6,18,84,,
-6,-7,-40,-62,-11,-5,13,-28,,
-14,6,24,9,2,-2,0,124,,
-14,4,-3,24,-1,6,-13,-15,,
1,-9,-13,11,-4,-11,-41,-28,,
-10,-4,28,-5,10,13,20,-15,,
11,0,-28,-13,-6,-3,23,-34,,
11,2,34,37,-6,0,21,94,,
-11,11,4,-16,8,-6,-23,-38,,
1,-7,-22,32,-10,-11,-20,-7,,
15,-2,-33,-22,29,15,35,34,,
-9,-3,11,40,-4,-2,-2,-67,,
-14,-7,-16,2,-4,-5,14,1,,
-42,0,1,21,-6,-2,-47,-51,,
23,4,-7,-28,-10,-1,20,101,,
2,-6,19,-12,2,-11,-6,-16,,
-8,-2,-12,24,-4,7,15,-1,,
17,11,13,-9,4,3,-14,-56,,
-3,-10,-16,9,12,3,10,4,,
-2,19,9,-1,1,0,-3,10,,
13,-1,23,1,-3,-9,-50,-5,,
11,0,-1,36,-1,4,65,25,,
0,-3,-21,-34,-15,-3,2,-26,,
12,10,9,-1,0,1,8,-1,,
-66,-7,1,30,13,-2,-36,-58,,
24,5,33,14,-1,7,6,19,,
0,-9,-34,-60,-7,-4,-15,-8,,
-8,-6,23,73,-5,-6,-7,-61,,
12,2,-34,-49,10,-4,9,39,,
-3,-4,13,-9,-9,3,9,4,,
8,27,31,21,-5,-7,-6,35,,
-8,-32,-30,14,6,4,-11,-47,,
9,8,31,-28,-15,3,33,9,,
-6,-2,2,-36,6,-6,-29,-12,,
-1,-12,-68,-1,-14,-6,-4,-29,,
-10,-6,-7,-17,-3,-9,-27,-4,,
5,10,24,27,6,9,45,98,,
-19,5,1,10,10,-4,-40,-12,,
-20,-10,21,11,-3,3,9,-15,,
31,13,-4,-53,-11,1,26,52,,
7,-12,-41,-61,-12,-5,-29,-114,,
12,4,-12,80,-4,-9,5,91,,
-2,-4,9,18,38,11,-8,-29,,
-18,-1,-6,-11,-9,1,8,-16,,
17,12,43,4,-2,5,-3,-60,,
7,4,-55,-93,-9,-5,14,28,,
2,-29,15,35,-12,-9,-31,-31,,
-1,-8,-24,1,-1,1,22,41,,
3,4,13,-1,3,-3,-23,-36,,
19,0,-8,10,-3,-6,5,66,,
-3,10,22,-7,5,3,-1,9,,
2,8,21,24,22,5,-9,-45,,
-1,-14,-24,30,-11,-3,49,87,,
7,3,18,14,9,3,-10,-46,,
9,7,20,10,-4,-7,-34,-97,,Training Set 2
15,14,3,-29,-16,4,-7,-59,,
-11,-13,9,-13,15,6,45,119,,
8,-9,-35,-33,-7,-2,-16,-46,,
-4,1,16,37,-8,0,23,4,,
4,5,28,-11,2,-5,-30,-32,,
-3,0,-21,-40,4,1,-6,-12,,
-3,-1,-46,-78,-16,-6,-55,-80,,
-4,0,46,34,3,4,44,112,,
-15,-12,-47,8,2,1,45,-8,,
9,-4,-1,32,-8,-8,-18,5,,
20,4,-2,-72,-6,-4,-6,-23,,
0,1,-19,-14,6,-3,-10,-1,,
10,0,8,11,4,2,-16,-22,,
-45,-10,1,16,-17,-13,-7,-18,,
18,-5,-1,16,6,0,9,2,,
9,10,19,32,0,1,-1,9,,
-3,-12,-5,25,15,4,25,13,,
22,2,1,-3,-4,2,-21,-34,,
-21,3,-4,-6,-10,-8,5,60,,
-4,8,24,7,2,-4,-2,-40,,
-10,-13,-32,-20,-20,-7,0,3,,
4,0,5,-9,7,5,12,-41,,
-11,-2,2,10,-2,0,-1,9,,
16,3,-11,-60,-5,5,-11,-12,,
6,5,23,-6,15,-2,2,36,,
5,-4,-13,15,-9,-7,-15,4,,
-18,-1,7,18,-9,-2,1,-28,,
12,-5,-9,8,21,5,10,33,,
5,-2,13,11,-7,2,11,-38,,
-21,10,-1,-12,-14,-2,-18,-35,,
3,-8,6,19,19,-1,-6,11,,
-10,7,-25,-16,-13,0,49,-48,,
-5,-25,6,1,2,-3,-7,58,,
8,3,-6,-67,-8,-7,-17,4,,
0,4,15,39,0,-2,-10,-42,,
12,-4,-3,2,-10,0,-7,-34,,
-1,11,-2,-12,11,-1,12,30,,
22,3,-26,7,8,4,-2,5,,
-2,-5,5,-18,-4,-1,11,5,,
10,-3,5,23,0,0,-22,-23,,
3,11,-26,-30,-18,-1,-10,36,,
-15,-2,44,47,26,4,-12,-81,,
0,-7,-28,-20,-1,-12,-15,113,,
-10,-2,-1,12,-10,6,82,21,,
3,6,41,52,6,-8,-38,-64,,
2,-1,-29,-7,-16,-6,-11,6,,
8,3,4,-6,7,11,90,-5,,
6,-8,10,-2,1,-6,-59,85,,
-49,-16,-38,-83,-10,-4,-24,-40,,
7,6,27,59,12,-3,-36,-65,,
9,2,11,13,-10,7,80,71,,
7,0,-27,-14,2,-6,-35,9,,
2,6,10,26,-2,0,26,-72,,
-4,1,-6,-12,-5,0,10,113,,
-14,-3,-7,-17,16,2,-33,-69,,
-7,10,11,32,17,-3,-33,-53,,
12,-3,-4,4,-14,1,7,55,,
-28,-1,-4,-17,-10,-7,27,-52,,
11,-1,30,34,6,5,-21,69,,
27,-6,-1,-15,-8,-2,33,28,,
7,-2,-26,-10,3,-5,3,11,,
-6,7,6,-23,-6,0,-44,-28,,
-2,6,16,39,6,-3,-10,22,,
-4,-14,-49,-11,-4,1,13,-35,,
-7,1,29,57,-7,-6,-12,2,,
15,4,24,-29,5,5,32,64,,
-5,0,-33,-22,-1,-1,-20,-49,,
-18,3,41,12,-12,-4,-20,-21,,
6,-4,-64,-43,1,-4,-8,6,,
-21,-12,2,-6,-4,6,33,18,,
-3,-8,-6,-11,-6,-6,-74,-54,,
-7,3,3,38,10,15,89,80,,
30,5,14,7,8,-3,-50,46,,
-28,-5,-9,2,-11,-9,36,-26,,
23,6,2,1,-2,6,12,51,,
-9,6,36,10,-5,-4,-25,-37,,
18,-19,-29,-73,-10,-3,-4,-41,,
6,3,-6,-8,10,5,-6,-16,,
-7,8,3,6,-3,0,8,-18,,
-19,-16,-9,-24,3,-2,-4,-10,,
6,16,37,49,3,11,34,-3,,
11,-7,-6,-7,-3,-9,-59,22,,
-18,-15,-22,-17,-15,-10,49,12,,
-2,3,0,-7,-5,9,-28,32,,
4,2,3,-12,0,-2,14,-11,,
-35,-3,2,17,6,-1,4,34,,
9,4,3,2,3,4,-21,-54,,
-18,-4,-38,-22,-8,-11,-39,-85,,
2,0,-12,-16,-1,0,25,91,,
17,-1,6,33,-7,-1,-1,-19,,
-26,-3,0,-18,-4,-5,11,-14,,
