10,-7,-47,-30,-25,-6,1,21,,
-2,2,-2,13,10,12,11,-4,,
-9,7,16,-40,1,-5,-5,7,,
-24,-14,15,31,-3,-9,-7,-15,,
6,-1,-35,-12,-1,-6,-2,-34,,
-2,-4,-18,-37,-8,-4,2,31,,
-1,-7,-16,-40,-24,-4,-6,-8,,
-6,-2,60,85,24,1,-8,0,,
-12,-6,-20,-52,-12,1,-1,-20,,
-6,-17,-13,95,18,-9,-4,16,,
2,3,-26,38,1,9,9,23,,
-3,4,-31,-111,-21,-2,3,-3,,
1,-2,28,29,-6,-12,-13,-5,,
-11,4,-9,-13,-10,-8,-6,-32,,
5,-3,41,59,34,15,6,23,,
-18,5,-43,0,3,2,3,3,,
7,3,10,41,9,2,0,-2,,
5,7,10,-30,-4,-5,2,-15,,
4,-5,16,-57,-19,-4,-5,37,,
10,2,4,13,-4,5,12,-3,,
-16,-4,0,34,16,-3,-14,-19,,
9,2,9,24,-1,0,1,2,,
-1,-3,21,15,-4,-14,-11,-20,,
5,9,1,-13,1,6,-4,-4,,
15,-8,-32,-45,-15,-6,-2,-8,,
-41,-10,16,19,7,6,7,31,,
15,3,-26,-28,-23,-9,-1,-18,,
1,8,27,1,35,4,-1,4,,
4,0,31,42,5,0,-2,-2,,
16,-4,-29,-61,-7,8,5,-2,,
-9,0,36,51,0,-8,-2,-20,,
-7,-18,-69,-13,-15,-8,-12,-8,,
-2,9,11,-29,10,1,0,-16,,
12,11,14,49,0,4,14,24,,
-12,4,5,-35,-7,-9,-12,-5,,
7,-11,7,50,-4,-2,-2,-24,,
-14,-1,17,73,-1,-9,-6,13,,
-3,1,-18,-7,-3,3,-8,-35,,
-1,9,6,11,9,6,10,28,,
12,5,-2,-18,-1,5,6,17,,
13,2,-54,9,0,4,9,8,,
-10,0,18,-1,0,1,-4,0,,
-8,-5,11,-11,4,-5,-2,-7,,
11,-5,-10,-37,-4,-9,-5,-2,,
24,14,41,64,14,15,14,37,,
4,-6,-8,-10,8,-4,-9,-19,,
-13,-1,-16,-99,-21,-3,-10,-20,,
-14,-3,7,30,-13,-4,2,1,,
2,1,15,22,20,3,7,-3,,
11,7,15,-1,1,-1,-3,2,,
7,-5,15,-17,4,-6,-1,-10,,
-14,-5,-24,-33,-5,4,4,6,,
-2,-2,14,-46,-9,-3,-9,-29,,
-1,-5,14,-24,-16,-3,3,10,,
7,8,-30,-29,1,12,10,-7,,
-3,-2,38,42,0,-17,-13,11,,
-6,0,5,-52,2,10,8,37,,
